tweet_id,text,created_at,author_id,author_username,author_name,author_followers,author_following,author_tweet_count,author_verified,user_location,retweet_count,like_count,reply_count,quote_count,impression_count,lang,possibly_sensitive,source,collected_at,party,sentiment,district,user_type,month,year
202501000242,Asaduddin Owaisi's leadership is gaining momentum in Tamil Nadu. #AIMIMTN Strong presence in Thoothukudi. இளைஞர்கள்,2025-01-10T17:24:12Z,295852367276361311,NewsTamilNadu151,News Tamil Nadu,379376,664,23569,True,"Coimbatore, Tamil Nadu",50837,192051,108,14,39934476,en,False,Twitter for iPhone,2025-12-01T06:01:44.846495Z,AIMIM,positive,Coimbatore,media,2025-01,2025
202501000243,Congress is studying demographic changes in Tamil Nadu.,2025-01-11T17:58:22Z,343080253980398140,அரவிந்த்3512,அரவிந்த் Naidu,15800,688,17936,False,"Chennai, Tamil Nadu",4,413,13,1,22204,en,False,Twitter for iPhone,2025-12-01T06:01:44.846495Z,Congress,neutral,Chennai,regular,2025-01,2025
202501000244,Financial constraints affecting CPI's campaign outreach. #CPITN,2025-01-22T21:11:26Z,683341891181234170,குமார்8324,குமார்,9468,1561,26451,False,"Chennai, Tamil Nadu",63,627,7,1,75563,en,False,Buffer,2025-12-01T06:01:44.846495Z,CPI,negative,Chennai,regular,2025-01,2025
202501000245,NTK is effectively addressing local issues in Tamil Nadu. #TamilNaduFirst Strong presence in Kanchipuram. வாக்கு,2025-01-13T19:25:18Z,487492392652523978,Senthil3137,Senthil Reddy,4925,1650,27275,False,"Madurai, Tamil Nadu",44,170,38,8,35101,en,False,Buffer,2025-12-01T06:01:44.846495Z,NTK,positive,Madurai,regular,2025-01,2025
202501000246,Youth are increasingly supporting PMK in Tamil Nadu. #Vanniyar Strong presence in Kanchipuram.,2025-01-09T18:41:14Z,177208714280195291,Selvan6878,Selvan Pillai,19054,867,98827,False,"Coimbatore, Tamil Nadu",112,273,8,2,61063,ta,False,TweetDeck,2025-12-01T06:01:44.846495Z,PMK,positive,Coimbatore,regular,2025-01,2025
202501000247,DMK's campaign strategy is resonating with Tamil Nadu voters. #Stalin,2025-01-26T22:45:53Z,382228526664943364,Raja5799,Raja Reddy,18160,274,87108,False,"Thanjavur, Tamil Nadu",149,307,38,18,44160,ta,False,Buffer,2025-12-01T06:01:44.846495Z,DMK,positive,Thanjavur,regular,2025-01,2025
202501000248,M.K. Stalin's recent speech has energized DMK supporters. #DMKForTN https://t.co/electionnews3,2025-01-21T17:22:32Z,737809240382519669,கணேஷ்8950,கணேஷ் Reddy,42571,1307,94931,False,"Chennai, Tamil Nadu",276,1307,6,3,196909,ta,False,TweetDeck,2025-12-01T06:01:44.846495Z,DMK,positive,Chennai,regular,2025-01,2025
202501000249,DMK is reviewing its social media strategy. #DMK2026 #TNVotes2026 Strong presence in Erode. https://t.co/tnpolitics4,2025-01-29T04:39:29Z,856822183092807014,Kumar7348,Kumar,28668,521,29855,False,"Coimbatore, Tamil Nadu",29,573,8,3,37283,ta,False,Buffer,2025-12-01T06:01:44.846495Z,DMK,neutral,Coimbatore,regular,2025-01,2025
202501000250,K. Selvaperunthagai (State President) addressed party workers in a closed-door meeting. #HandSymbol #TNElection2026 Strong presence in Coimbatore. https://t.co/tnpolitics4 தேர்தல்,2025-01-25T20:20:47Z,485501988157079425,MaduraiPol113,Priya Thevar,83895,3331,34431,False,"Namakkal, Tamil Nadu",4161,6308,93,17,1081565,en,False,TweetDeck,2025-12-01T06:01:44.846495Z,Congress,neutral,Namakkal,political,2025-01,2025
202501000251,K. Annamalai (State President)'s leadership is gaining momentum in Tamil Nadu. #ModiForTN #TN2026 Strong presence in Madurai. https://t.co/tnupdate2,2025-01-16T13:52:02Z,894434271780163169,முருகன்6732,முருகன்,17641,1512,3966,False,"Chennai, Tamil Nadu",19,1029,18,5,120581,en,False,Twitter for Android,2025-12-01T06:01:44.846495Z,BJP,positive,Chennai,regular,2025-01,2025
202501000252,NTK's alliance decisions are confusing party workers. #TamilNaduFirst #TNElection2026 Strong presence in Tirunelveli.,2025-01-25T20:19:33Z,142460799949608801,செல்வன்8553,செல்வன் Naidu,274,1527,25766,False,"Vellore, Tamil Nadu",0,17,28,2,1962,ta,False,Twitter for Android,2025-12-01T06:01:44.846495Z,NTK,negative,Vellore,regular,2025-01,2025
202501000253,Recent surveys show declining support for PMK. #Anbumani,2025-01-19T07:52:28Z,239379482871304355,MediaTamilNadu220,Media Tamil Nadu,470718,882,32889,True,"Chennai, Tamil Nadu",91369,549844,616,304,100206409,en,False,Twitter Web App,2025-12-01T06:01:44.846495Z,PMK,negative,Chennai,media,2025-01,2025
202501000254,Party strategists analyzing electoral data for AIADMK. #TN2026 https://t.co/electionnews3 மக்கள்,2025-01-08T05:13:13Z,203171991448668469,அரவிந்த்2469,அரவிந்த் Naidu,26520,391,35913,False,"Salem, Tamil Nadu",83,676,1,0,121520,en,False,Twitter for Android,2025-12-01T06:01:44.846495Z,AIADMK,neutral,Salem,regular,2025-01,2025
202501000255,Youth are increasingly supporting AIMIM in Tamil Nadu. #AIMIM #TamilNaduElections2026,2025-01-22T12:07:11Z,365307701172694788,ChennaiPol952,Lakshmi Naidu,125595,1481,47112,False,"Vellore, Tamil Nadu",5727,23067,81,22,4454581,en,True,Twitter for iPhone,2025-12-01T06:01:44.846495Z,AIMIM,positive,Vellore,political,2025-01,2025
202501000256,AIADMK's social media campaign is going viral across TN. #JayalalithaaLegacy #TN2026 Strong presence in Tiruchirappalli. வாக்கு,2025-01-13T19:46:33Z,136234399752868680,ChennaiPol660,Ganesh Pillai,78189,912,54277,True,"Tiruppur, Tamil Nadu",2371,29842,64,14,3547017,en,False,Twitter for Android,2025-12-01T06:01:44.847492Z,AIADMK,positive,Tiruppur,political,2025-01,2025
202501000257,M.K. Stalin's recent speech has energized DMK supporters. #DMK2026,2025-01-17T18:11:06Z,961692363857293651,Priya2491,Priya Naidu,46502,401,83467,False,"Dindigul, Tamil Nadu",421,916,34,6,134490,en,False,Twitter Web App,2025-12-01T06:01:44.847492Z,DMK,positive,Dindigul,regular,2025-01,2025
202501000258,Congress is struggling to connect with young voters. #TNVotes2026 https://t.co/tnnews1,2025-01-26T07:49:45Z,640782427203793933,ChangeTir177,மோகன் (Activist),3903,6043,97325,True,"Tiruchirappalli, Tamil Nadu",50,102,37,1,20028,en,False,Twitter for iPhone,2025-12-01T06:01:44.847492Z,Congress,negative,Tiruchirappalli,activist,2025-01,2025
202501000259,Congress is studying demographic changes in Tamil Nadu. #Congress #TamilNaduElections2026 Strong presence in Thanjavur. https://t.co/tnnews1,2025-01-25T16:57:52Z,299593850066680170,செந்தில்6959,செந்தில் Naidu,32553,1812,76320,False,"Thanjavur, Tamil Nadu",45,390,17,2,24440,ta,False,Twitter for Android,2025-12-01T06:01:44.847492Z,Congress,neutral,Thanjavur,regular,2025-01,2025
202501000260,DMK is facing internal conflicts ahead of elections. #DMKForTN #TNVotes2026 Strong presence in Erode.,2025-01-09T22:10:25Z,990366390075503534,Ganesh3255,Ganesh Thevar,32348,363,85849,False,"Theni, Tamil Nadu",184,975,27,8,86851,en,False,Buffer,2025-12-01T06:01:44.847492Z,DMK,negative,Theni,regular,2025-01,2025
202501000261,Party strategists analyzing electoral data for BJP. #BJP #TN2026 Strong presence in Tirunelveli.,2025-01-26T17:25:48Z,878843446736357784,VijayFan5074,Thalapathy Lover,68039,172,9354,False,"Coimbatore, Tamil Nadu",1265,30409,98,26,4184495,ta,False,TweetDeck,2025-12-01T06:01:44.847492Z,BJP,neutral,Coimbatore,fan_account,2025-01,2025
202501000262,Political analysts predict gains for DMK in upcoming polls. Strong presence in Nagapattinam.,2025-01-20T02:47:21Z,676655059564896149,ராஜா7229,ராஜா Naidu,47324,109,80171,False,"Karur, Tamil Nadu",341,2562,31,11,244284,en,False,TweetDeck,2025-12-01T06:01:44.847492Z,DMK,positive,Karur,regular,2025-01,2025
202501000263,Asaduddin Owaisi's leadership is gaining momentum in Tamil Nadu. #MuslimRights #TamilNaduElections2026 https://t.co/tnnews1,2025-01-25T14:30:06Z,701041886600969534,ரமேஷ்5670,ரமேஷ் Thevar,21965,1304,36382,False,"Tirunelveli, Tamil Nadu",148,1252,3,1,229307,en,False,Twitter for iPhone,2025-12-01T06:01:44.847492Z,AIMIM,positive,Tirunelveli,regular,2025-01,2025
202501000264,BJP's campaign strategy is resonating with Tamil Nadu voters. #BJP2026TN #TNVotes2026 Strong presence in Nagapattinam. மாற்றம்,2025-01-29T20:10:17Z,985552448885089529,ObserverTN221,Political Observer,33536,1182,21095,False,"Kanyakumari, Tamil Nadu",1934,11200,128,13,1338350,en,False,Twitter for Android,2025-12-01T06:01:44.847492Z,BJP,positive,Kanyakumari,analyst,2025-01,2025
202501000265,AIADMK is facing internal conflicts ahead of elections. #JayalalithaaLegacy #TN2026 Strong presence in Thanjavur. https://t.co/electionnews3,2025-01-03T01:50:18Z,996479345751056628,பிரியா6812,பிரியா Gounder,17493,334,49459,False,"Cuddalore, Tamil Nadu",130,1937,44,20,124769,en,False,Twitter for iPhone,2025-12-01T06:01:44.847972Z,AIADMK,negative,Cuddalore,regular,2025-01,2025
202501000266,DMK's campaign strategy is resonating with Tamil Nadu voters. #Stalin #TamilNaduElections2026 Strong presence in Cuddalore.,2025-01-19T00:02:05Z,200494858245604607,VijayFan7777,Vijay Fan,97289,183,27023,False,"Vellore, Tamil Nadu",6016,46232,425,136,8148707,ta,True,Twitter for Android,2025-12-01T06:01:44.847972Z,DMK,positive,Vellore,fan_account,2025-01,2025
202501000267,Youth are increasingly supporting BJP in Tamil Nadu. #BJP #TNElection2026 https://t.co/electionnews3,2025-01-26T12:18:59Z,639179126927658420,அரவிந்த்8119,அரவிந்த் Thevar,37478,1092,73177,False,"Coimbatore, Tamil Nadu",289,2627,35,8,318775,en,False,TweetDeck,2025-12-01T06:01:44.847972Z,BJP,positive,Coimbatore,regular,2025-01,2025
202501000268,Party workers training sessions organized by VCK. #VCKForTN தேர்தல்,2025-01-08T07:57:32Z,154126015215236551,Ramesh8360,Ramesh Thevar,7923,1667,82589,False,"Madurai, Tamil Nadu",20,166,6,2,19374,ta,False,Twitter for iPhone,2025-12-01T06:01:44.847972Z,VCK,neutral,Madurai,regular,2025-01,2025
202501000269,Allegations of corruption are hurting AIADMK's image. #EPS #TamilNaduElections2026,2025-01-03T02:51:55Z,615936200893276413,Senthil9761,Senthil Iyer,1334,1549,75400,False,"Chennai, Tamil Nadu",7,72,0,0,10932,en,False,TweetDeck,2025-12-01T06:01:44.847972Z,AIADMK,negative,Chennai,regular,2025-01,2025
202501000270,Youth are increasingly supporting AIADMK in Tamil Nadu. #JayalalithaaLegacy #TamilNaduElections2026,2025-01-11T20:44:57Z,337558676734531141,செந்தில்3460,செந்தில் Reddy,10876,1142,74166,False,"Madurai, Tamil Nadu",67,506,14,6,45877,en,False,Twitter Web App,2025-12-01T06:01:44.847972Z,AIADMK,positive,Madurai,regular,2025-01,2025
202501000271,Political analysts predict gains for DMK in upcoming polls. #DMKForTN #TN2026 Strong presence in Ramanathapuram.,2025-01-26T18:42:26Z,224951369590498125,பிரியா7936,பிரியா,20033,1880,70201,False,"Erode, Tamil Nadu",64,1020,3,0,108989,en,False,TweetDeck,2025-12-01T06:01:44.847972Z,DMK,positive,Erode,regular,2025-01,2025
202501000272,NTK leaders are making controversial statements. #NaamTamilar,2025-01-02T16:26:51Z,290849168079451896,ObserverTN971,Political Observer,78130,1731,59829,False,"Chennai, Tamil Nadu",3562,10533,41,10,2000583,en,False,Twitter for Android,2025-12-01T06:01:44.847972Z,NTK,negative,Chennai,analyst,2025-01,2025
202501000273,M.K. Stalin addressed party workers in a closed-door meeting. #Muthuvel #TNElection2026 தேர்தல்,2025-01-09T10:31:21Z,212737663112729744,Ramesh5116,Ramesh Reddy,25027,393,91601,False,"Tiruppur, Tamil Nadu",188,45,24,2,49984,en,False,Twitter Web App,2025-12-01T06:01:44.847972Z,DMK,neutral,Tiruppur,regular,2025-01,2025
202501000274,Party infighting is damaging NTK's electoral prospects. #IndependentTN #TNElection2026,2025-01-19T08:14:38Z,608536133631297839,குமார்9106,குமார் Reddy,38661,1954,28474,False,"Tiruchirappalli, Tamil Nadu",236,2069,36,8,347471,en,False,Twitter for iPhone,2025-12-01T06:01:44.847972Z,NTK,negative,Tiruchirappalli,regular,2025-01,2025
202501000275,DMK is making significant inroads in rural Tamil Nadu. Strong presence in Thoothukudi.,2025-01-25T22:12:51Z,705215226749908951,Ramesh3682,Ramesh Naidu,5354,1531,28915,False,"Chennai, Tamil Nadu",13,287,20,10,24027,en,False,Twitter for iPhone,2025-12-01T06:01:44.847972Z,DMK,positive,Chennai,regular,2025-01,2025
202501000276,AIADMK's campaign lacks clear direction according to observers. #AIADMK #TN2026 Strong presence in Kanyakumari.,2025-01-31T16:01:21Z,163157159816771247,அரவிந்த்5091,அரவிந்த் Naidu,46443,1705,2024,False,"Vellore, Tamil Nadu",668,552,6,1,158141,en,False,TweetDeck,2025-12-01T06:01:44.847972Z,AIADMK,negative,Vellore,regular,2025-01,2025
202501000277,Vijay's charisma is giving TVK unprecedented visibility. #TN2026,2025-01-21T10:41:37Z,282210643050602109,மோகன்2333,மோகன்,34853,1033,91241,False,"Kanchipuram, Tamil Nadu",791,5134,60,6,831422,en,False,TweetDeck,2025-12-01T06:01:44.847972Z,TVK,positive,Kanchipuram,regular,2025-01,2025
202501000278,Political analysts predict gains for BJP in upcoming polls. #BJP2026TN,2025-01-14T22:07:25Z,735596999766141834,கணேஷ்796,கணேஷ்,44065,65,90181,False,"Chennai, Tamil Nadu",255,3299,8,3,325473,en,False,TweetDeck,2025-12-01T06:01:44.847972Z,BJP,positive,Chennai,regular,2025-01,2025
202501000279,Financial constraints affecting DMK's campaign outreach. Strong presence in Dindigul.,2025-01-19T22:29:46Z,166804991423586865,Senthil2191,Senthil Naidu,49133,778,1237,True,"Kanchipuram, Tamil Nadu",256,399,8,4,55841,en,False,Twitter for iPhone,2025-12-01T06:01:44.847972Z,DMK,negative,Kanchipuram,regular,2025-01,2025
202501000280,AIADMK is making significant inroads in rural Tamil Nadu. #AIADMK Strong presence in Namakkal. https://t.co/tnpolitics4,2025-01-26T00:28:48Z,830013812634560348,Priya4771,Priya Gounder,4140,1943,27067,False,"Vellore, Tamil Nadu",24,118,30,13,14590,en,False,Twitter for iPhone,2025-12-01T06:01:44.847972Z,AIADMK,positive,Vellore,regular,2025-01,2025
202501000281,Financial constraints affecting AIMIM's campaign outreach. #AIMIM #TNVotes2026 Strong presence in Tirunelveli. மக்கள்,2025-01-31T05:14:06Z,739913930326216396,ChennaiPol655,Lakshmi Naidu,30533,4227,95981,True,"Chennai, Tamil Nadu",423,1034,162,7,118869,en,False,Buffer,2025-12-01T06:01:44.847972Z,AIMIM,negative,Chennai,political,2025-01,2025
202501000282,DMK is effectively addressing local issues in Tamil Nadu. #TNVotes2026 https://t.co/tnupdate2,2025-01-12T22:33:48Z,392702847210262942,குமார்9496,குமார் Pillai,28636,912,83390,False,"Chennai, Tamil Nadu",277,754,29,6,102795,ta,False,Twitter for iPhone,2025-12-01T06:01:44.847972Z,DMK,positive,Chennai,regular,2025-01,2025
202501000283,Ground reports suggest DMK is strong in multiple districts. #Stalin #TN2026,2025-01-07T12:10:15Z,604844468350989087,TVK6953,Thalapathy Lover,73362,144,24783,False,"Thanjavur, Tamil Nadu",16709,20789,129,43,3180617,ta,False,TweetDeck,2025-12-01T06:01:44.847972Z,DMK,positive,Thanjavur,fan_account,2025-01,2025
202501000284,NTK leaders are making controversial statements. மாற்றம்,2025-01-08T11:21:43Z,739202529376908245,அரவிந்த்7873,அரவிந்த் Naidu,41138,122,78390,False,"Salem, Tamil Nadu",236,1050,10,3,186946,ta,False,Buffer,2025-12-01T06:01:44.849068Z,NTK,negative,Salem,regular,2025-01,2025
202501000285,People are responding positively to DMK's election manifesto. #DMK #TN2026,2025-01-23T22:10:57Z,255352226657620831,ராஜா4014,ராஜா Gounder,48689,702,83495,False,"Coimbatore, Tamil Nadu",564,2041,52,25,225684,ta,False,Buffer,2025-12-01T06:01:44.849068Z,DMK,positive,Coimbatore,regular,2025-01,2025
202501000286,Congress is studying demographic changes in Tamil Nadu. #RahulInTN Strong presence in Chennai.,2025-01-10T07:31:38Z,460894077558899489,PunditTN199,Political Pundit,95977,1885,14387,True,"Madurai, Tamil Nadu",1190,998,75,30,213865,en,False,TweetDeck,2025-12-01T06:01:44.849068Z,Congress,neutral,Madurai,analyst,2025-01,2025
202501000287,K. Annamalai (State President)'s leadership is gaining momentum in Tamil Nadu. Strong presence in Theni. தமிழ்நாடு,2025-01-11T19:10:22Z,537471711662544308,செந்தில்2815,செந்தில் Naidu,27493,1761,17369,False,"Tiruppur, Tamil Nadu",14,1308,26,12,84814,ta,False,Twitter Web App,2025-12-01T06:01:44.849068Z,BJP,positive,Tiruppur,regular,2025-01,2025
202501000288,DMK's alliance decisions are confusing party workers. #DMKForTN #TNElection2026 Strong presence in Coimbatore. மக்கள்,2025-01-15T17:21:24Z,852389105879054480,சுரேஷ்6719,சுரேஷ்,40533,117,94846,False,"Tiruppur, Tamil Nadu",212,2121,14,7,306282,en,False,Twitter for Android,2025-12-01T06:01:44.849068Z,DMK,negative,Tiruppur,regular,2025-01,2025
202501000289,AIADMK's campaign strategy is resonating with Tamil Nadu voters. #AIADMK2026 Strong presence in Tiruppur. https://t.co/electionnews3 தமிழ்நாடு,2025-01-04T16:37:35Z,516300922507789459,கணேஷ்6833,கணேஷ் Pillai,42845,1604,45334,False,"Salem, Tamil Nadu",507,2524,49,22,506614,en,False,Buffer,2025-12-01T06:01:44.849068Z,AIADMK,positive,Salem,regular,2025-01,2025
202501000290,Internal assessment meeting conducted by AIMIM leadership. #AIMIMTN Strong presence in Madurai. எதிர்காலம்,2025-01-21T14:44:26Z,218179378695951527,NewsTamilNadu718,News Tamil Nadu,493959,820,19897,True,"Theni, Tamil Nadu",15016,136925,24,4,8626053,en,False,Twitter for iPhone,2025-12-01T06:01:44.849068Z,AIMIM,neutral,Theni,media,2025-01,2025
202501000291,AIADMK leaders are making controversial statements. #AIADMK https://t.co/tnpolitics4,2025-01-04T14:12:33Z,842474382809315978,ரமேஷ்8842,ரமேஷ் Pillai,30993,1790,92603,False,"Coimbatore, Tamil Nadu",290,2571,34,1,347600,ta,False,TweetDeck,2025-12-01T06:01:44.849068Z,AIADMK,negative,Coimbatore,regular,2025-01,2025
202501000292,DMDK is focusing on booth-level management. #DMDK Strong presence in Coimbatore.,2025-01-25T07:09:52Z,225575611417615187,MediaTamilNadu616,Media Tamil Nadu,369358,716,34463,True,"Dindigul, Tamil Nadu",52522,324444,278,86,58527980,en,False,TweetDeck,2025-12-01T06:01:44.849068Z,DMDK,neutral,Dindigul,media,2025-01,2025
202501000293,PMK is conducting internal surveys across Tamil Nadu districts.,2025-01-19T09:27:10Z,616060447038836342,Ramesh6886,Ramesh Reddy,14193,685,25603,False,"Chennai, Tamil Nadu",12,258,18,1,35072,en,False,Twitter Web App,2025-12-01T06:01:44.849068Z,PMK,neutral,Chennai,regular,2025-01,2025
202501000294,CPM's social media campaign is going viral across TN. #CPMTN,2025-01-25T18:32:46Z,334661105166611516,Ganesh1419,Ganesh Gounder,19569,857,63787,False,"Coimbatore, Tamil Nadu",57,230,26,6,41728,ta,False,Twitter for iPhone,2025-12-01T06:01:44.849068Z,CPM,positive,Coimbatore,regular,2025-01,2025
202501000295,M.K. Stalin's recent speech has energized DMK supporters. #Stalin Strong presence in Tirunelveli. https://t.co/tnpolitics4,2025-01-20T16:04:29Z,133934011040131429,Arvind4922,Arvind Thevar,6586,1662,29407,False,"Coimbatore, Tamil Nadu",65,79,12,4,13786,en,False,Twitter for Android,2025-12-01T06:01:44.849068Z,DMK,positive,Coimbatore,regular,2025-01,2025
202501000296,CPI is studying demographic changes in Tamil Nadu. Strong presence in Salem. தேர்தல்,2025-01-17T16:57:02Z,131749183452176786,ChennaiPol439,Ramesh Naidu,13604,3464,44809,True,"Madurai, Tamil Nadu",563,1752,69,25,216281,en,False,Twitter for iPhone,2025-12-01T06:01:44.849068Z,CPI,neutral,Madurai,political,2025-01,2025
202501000297,Party strategists analyzing electoral data for BJP. #Annamalai #TNElection2026 மாற்றம்,2025-01-02T18:07:26Z,383611853399173970,MaduraiPol836,Ramesh Pillai,109085,4029,2541,False,"Chennai, Tamil Nadu",7899,36905,12,1,7756343,ta,False,Twitter for iPhone,2025-12-01T06:01:44.849068Z,BJP,neutral,Chennai,political,2025-01,2025
202501000298,DMK's alliance decisions are confusing party workers. #DravidianModel #TN2026,2025-01-13T22:17:12Z,503773289389693027,முருகன்7490,முருகன் Pillai,799,411,82152,False,"Tiruchirappalli, Tamil Nadu",4,31,3,0,4759,ta,False,Buffer,2025-12-01T06:01:44.849068Z,DMK,negative,Tiruchirappalli,regular,2025-01,2025
202501000299,Congress is effectively addressing local issues in Tamil Nadu. #RahulInTN Strong presence in Coimbatore.,2025-01-28T12:50:15Z,920108375948919059,TVK5566,Vijay Fan,3968,243,45007,True,"Tiruchirappalli, Tamil Nadu",334,2850,168,80,536140,en,False,TweetDeck,2025-12-01T06:01:44.849068Z,Congress,positive,Tiruchirappalli,fan_account,2025-01,2025
202501000300,Anbumani Ramadoss's recent speech has energized PMK supporters. #Vanniyar #TamilNaduElections2026 Strong presence in Kanyakumari.,2025-01-04T10:34:57Z,854746076701877700,CoimbatorePol760,Kumar Reddy,161488,1980,23845,True,"Tirunelveli, Tamil Nadu",5205,18541,22,0,2446103,ta,False,Twitter Web App,2025-12-01T06:01:44.849068Z,PMK,positive,Tirunelveli,political,2025-01,2025
202501000301,Party workers training sessions organized by NTK. #NaamTamilar #TN2026 Strong presence in Thoothukudi.,2025-01-28T20:41:39Z,277141438143910462,செந்தில்622,செந்தில் Pillai,7109,1587,94803,False,"Chennai, Tamil Nadu",11,194,3,0,19830,en,False,Twitter Web App,2025-12-01T06:01:44.849068Z,NTK,neutral,Chennai,regular,2025-01,2025
202501000302,Internal assessment meeting conducted by AIMIM leadership. Strong presence in Karur.,2025-01-14T06:23:27Z,376546969678873961,AnalystTN520,Political Analyst,2349,1283,13243,False,"Chennai, Tamil Nadu",32,261,26,6,23890,en,False,Twitter for Android,2025-12-01T06:01:44.849068Z,AIMIM,neutral,Chennai,analyst,2025-01,2025
202501000303,DMK is studying demographic changes in Tamil Nadu. #DMK2026 #TN2026,2025-01-21T18:42:47Z,581750032715143482,TamilPol396,Murugan Gounder,193847,2326,99916,True,"Coimbatore, Tamil Nadu",7052,46449,73,28,8467805,en,False,Twitter for iPhone,2025-12-01T06:01:44.849068Z,DMK,neutral,Coimbatore,political,2025-01,2025
202501000304,Congress leaders are making controversial statements. #CongressTN #TN2026,2025-01-08T10:01:57Z,781982502426957044,Selvan8850,Selvan Reddy,2599,343,94952,False,"Nagapattinam, Tamil Nadu",7,20,13,3,2459,en,False,Twitter for Android,2025-12-01T06:01:44.849068Z,Congress,negative,Nagapattinam,regular,2025-01,2025
202501000305,Election preparedness review meeting held by AIADMK. #Amma #TamilNaduElections2026,2025-01-20T19:15:40Z,792774774009328609,செல்வன்2822,செல்வன் Thevar,22816,141,53793,False,"Salem, Tamil Nadu",197,1465,0,0,259992,ta,False,Twitter Web App,2025-12-01T06:01:44.849068Z,AIADMK,neutral,Salem,regular,2025-01,2025
202501000306,TVK promises clean politics and development-focused governance. #TamilagaVetriKalagam Strong presence in Thoothukudi.,2025-01-01T05:37:09Z,598833938994240044,NewsTamilNadu61,News Tamil Nadu,189244,228,77669,False,"Tiruchirappalli, Tamil Nadu",209038,173218,146,27,88465214,en,False,TweetDeck,2025-12-01T06:01:44.850065Z,TVK,positive,Tiruchirappalli,media,2025-01,2025
202501000307,DMK is effectively addressing local issues in Tamil Nadu. #TNElection2026 Strong presence in Thoothukudi. மக்கள்,2025-01-26T09:23:33Z,338421384898767345,Ramesh3669,Ramesh Iyer,18649,452,39824,False,"Theni, Tamil Nadu",46,1864,27,5,169802,ta,False,Twitter for iPhone,2025-12-01T06:01:44.850065Z,DMK,positive,Theni,regular,2025-01,2025
202501000308,Ground reports suggest DMK is strong in multiple districts. #Muthuvel #TamilNaduElections2026 Strong presence in Salem.,2025-01-24T08:14:43Z,752949299513059050,TNPol813,Selvan Gounder,40580,4713,87515,True,"Tiruchirappalli, Tamil Nadu",558,11673,58,19,1053437,en,False,Twitter for Android,2025-12-01T06:01:44.850065Z,DMK,positive,Tiruchirappalli,political,2025-01,2025
202501000309,AIADMK is conducting internal surveys across Tamil Nadu districts. #EPS Strong presence in Kanchipuram.,2025-01-06T15:24:59Z,969130867645713657,CoimbatorePol322,Priya Thevar,92027,1280,73221,False,"Chennai, Tamil Nadu",3695,23411,33,5,2222028,en,False,Buffer,2025-12-01T06:01:44.850065Z,AIADMK,neutral,Chennai,political,2025-01,2025
202501000310,DMK's social media campaign is going viral across TN. #Muthuvel #TamilNaduElections2026 https://t.co/tnnews1,2025-01-09T17:52:01Z,177530782098187348,Raja5487,Raja Pillai,29330,1709,26162,False,"Salem, Tamil Nadu",312,965,19,9,238251,ta,False,TweetDeck,2025-12-01T06:01:44.850065Z,DMK,positive,Salem,regular,2025-01,2025
202501000311,Seeman addressed party workers in a closed-door meeting. #NTK #TN2026 https://t.co/tnnews1,2025-01-08T13:42:00Z,723707877346463653,Mohan4193,Mohan Iyer,18501,922,60068,False,"Chennai, Tamil Nadu",40,399,10,4,42515,ta,False,Buffer,2025-12-01T06:01:44.850065Z,NTK,neutral,Chennai,regular,2025-01,2025
202501000312,Recent surveys show declining support for BJP. #ModiForTN #TN2026 Strong presence in Coimbatore.,2025-01-10T08:57:56Z,105583809717146192,அரவிந்த்9686,அரவிந்த் Naidu,3494,1951,95540,False,"Ramanathapuram, Tamil Nadu",20,11,43,4,5311,en,False,Twitter Web App,2025-12-01T06:01:44.850065Z,BJP,negative,Ramanathapuram,regular,2025-01,2025
202501000313,Ground reports suggest BJP is strong in multiple districts. Strong presence in Thoothukudi.,2025-01-22T01:24:54Z,257814325910469557,TVTamilNadu199,TV Tamil Nadu,283407,971,96925,True,"Vellore, Tamil Nadu",41005,833648,938,230,130188880,en,False,Twitter for iPhone,2025-12-01T06:01:44.850065Z,BJP,positive,Vellore,media,2025-01,2025
202501000314,Allegations of corruption are hurting NTK's image. #NTK Strong presence in Kanchipuram.,2025-01-13T02:25:59Z,826584256875372415,ChennaiPol803,Mohan Naidu,169710,978,54022,True,"Tiruchirappalli, Tamil Nadu",4331,9001,85,30,1016928,en,False,Twitter for iPhone,2025-12-01T06:01:44.850065Z,NTK,negative,Tiruchirappalli,political,2025-01,2025
202501000315,NTK is focusing on booth-level management. #TamilNaduFirst,2025-01-16T13:58:45Z,640582396765330095,சுரேஷ்4622,சுரேஷ் Pillai,12476,1459,85858,False,"Salem, Tamil Nadu",23,411,11,5,36703,en,True,Twitter for Android,2025-12-01T06:01:44.850065Z,NTK,neutral,Salem,regular,2025-01,2025
202501000316,Congress leaders are making controversial statements. #INC_TN https://t.co/tnnews1 வளர்ச்சி,2025-01-31T14:03:30Z,774587890562765321,முருகன்3068,முருகன் Pillai,7136,885,92451,False,"Tiruppur, Tamil Nadu",0,97,22,8,15867,ta,False,Buffer,2025-12-01T06:01:44.850065Z,Congress,negative,Tiruppur,regular,2025-01,2025
202501000317,Congress is focusing on booth-level management. எதிர்காலம்,2025-01-25T16:35:53Z,649377915286257130,மோகன்9792,மோகன் Reddy,13310,409,26768,False,"Coimbatore, Tamil Nadu",58,191,12,0,21694,en,False,Twitter for Android,2025-12-01T06:01:44.850065Z,Congress,neutral,Coimbatore,regular,2025-01,2025
